token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP057	0	sai	sai	linguistic	none	_	Begin=2.25	_	_	_	_
0-1	PKP057	0	che	che	linguistic	none	_	_	_	_	_	_
0-2	PKP057	0	non	non	linguistic	none	_	_	_	_	_	_
0-3	PKP057	0	mi	mi	linguistic	none	_	_	_	_	_	_
0-4	PKP057	0	dispiace?	dispiace	linguistic	none	Intonation=Rising	End=3.29	_	_	_	_
1-0	PKP060	1	eh	eh	linguistic	none	_	Begin=3.33	_	_	_	_
1-1	PKP060	1	prendiamo	prendiamo	linguistic	none	_	_	_	_	_	_
1-2	PKP060	1	la	la	linguistic	none	_	_	_	_	_	_
1-3	PKP060	1	bottiglia	bottiglia	linguistic	none	_	End=4.71	_	_	_	_
2-0	PKP057	2	però	però	linguistic	none	_	Begin=10.0	_	_	_	_
2-1	PKP057	2	è	è	linguistic	none	_	_	_	_	_	_
2-2	PKP057	2	giotto	giotto	linguistic	none	_	_	_	_	_	_
2-3	PKP057	2	eh	eh	linguistic	none	_	End=10.81	_	_	_	_
3-0	PKP060	3	eh	eh	linguistic	none	_	Begin=12.38	_	_	_	_
3-1	PKP060	3	ma	ma	linguistic	none	_	_	_	_	_	_
3-2	PKP060	3	sarà	sarà	linguistic	none	_	_	_	_	_	_
3-3	PKP060	3	una	una	linguistic	none	_	_	_	_	_	_
3-4	PKP060	3	bottiglia	bottiglia	linguistic	none	_	_	_	_	_	_
3-5	PKP060	3	da	da	linguistic	none	_	_	_	_	_	_
3-6	PKP060	3	xx	x	unknown	none	_	End=14.99	_	_	_	_
4-0	PKP057	4	no	no	linguistic	none	_	Begin=15.41	_	_	_	_
4-1	PKP057	4	neanch'	neanch'	linguistic	none	SpaceAfter=No	_	_	_	_	_
4-2	PKP057	4	io	io	linguistic	none	_	End=16.155	_	_	_	_
5-0	PKP060	5	sarà	sarà	linguistic	none	_	Begin=16.155	_	_	_	_
5-1	PKP060	5	molt~	molt~	linguistic	none	Interrupted=Yes	_	_	_	_	_
5-2	PKP060	5	sarà	sarà	linguistic	none	_	_	_	_	_	_
5-3	PKP060	5	molto	molto	linguistic	none	_	_	_	_	_	_
5-4	PKP060	5	piccola	piccola	linguistic	none	_	End=17.44	_	_	_	_
6-0	PKP060	6	una	una	linguistic	none	_	Begin=18.793	_	_	_	_
6-1	PKP060	6	bottiglietta	bottiglietta	linguistic	none	_	End=19.893	_	_	_	_
7-0	PKP057	7	sarà	sarà	linguistic	none	_	Begin=19.907	_	_	_	_
7-1	PKP057	7	una	una	linguistic	none	_	_	_	_	_	_
7-2	PKP057	7	bottiglietta	bottiglietta	linguistic	none	_	_	_	_	_	_
7-3	PKP057	7	da	da	linguistic	none	_	_	_	_	_	_
7-4	PKP057	7	sake	sake	linguistic	none	_	_	_	_	_	_
7-5	PKP057	7	tipo	tipo	linguistic	none	_	End=21.007	_	_	_	_
8-0	PKP060	8	poi	poi	linguistic	none	_	Begin=26.76	_	_	_	_
8-1	PKP060	8	oh	oh	linguistic	none	_	_	_	_	_	_
8-2	PKP060	8	se	se	linguistic	none	_	_	_	_	_	_
8-3	PKP060	8	ce	ce	linguistic	none	_	_	_	_	_	_
8-4	PKP060	8	ne	ne	linguistic	none	_	_	_	_	_	_
8-5	PKP060	8	arriva	arriva	linguistic	none	_	_	_	_	_	_
8-6	PKP060	8	tanto	tanto	linguistic	none	_	_	_	_	_	_
8-7	PKP060	8	non	non	linguistic	none	_	_	_	_	_	_
8-8	PKP060	8	si	si	linguistic	none	_	_	_	_	_	_
8-9	PKP060	8	butta	butta	linguistic	none	_	_	_	_	_	_
8-10	PKP060	8	mica	mica	linguistic	none	_	_	_	_	_	_
8-11	PKP060	8	via	via	linguistic	none	_	End=28.77	_	_	_	_
9-0	PKP057	9	è	è	linguistic	none	_	Begin=29.99	_	_	_	_
9-1	PKP057	9	vero	vero	linguistic	none	_	_	_	_	_	_
9-2	PKP057	9	si	si	linguistic	none	_	_	_	_	_	_
9-3	PKP057	9	porta	porta	linguistic	none	_	_	_	_	_	_
9-4	PKP057	9	a	a	linguistic	none	_	_	_	_	_	_
9-5	PKP057	9	casa	casa	linguistic	none	_	End=31.07	_	_	_	_
10-0	PKP060	10	((ride))	((ride))	nonverbalbehavior	none	_	Begin=31.08|End=31.91	_	_	_	_
11-0	PKP060	11	mi	mi	linguistic	none	_	Begin=33.63	_	_	_	_
11-1	PKP060	11	piace	piace	linguistic	none	_	_	_	_	_	_
11-2	PKP060	11	un	un	linguistic	none	_	_	_	_	_	_
11-3	PKP060	11	botto	botto	linguistic	none	_	_	_	_	_	_
11-4	PKP060	11	questo	questo	linguistic	none	_	_	_	_	_	_
11-5	PKP060	11	cappuccino	cappuccino	linguistic	none	_	End=35.0	_	_	_	_
12-0	PKP057	12	mangialo	mangialo	linguistic	none	_	Begin=35.01	_	_	_	_
12-1	PKP057	12	tu	tu	linguistic	none	_	End=35.58	_	_	_	_
13-0	PKP057	13	a	a	linguistic	none	_	Begin=39.65	_	_	_	_
13-1	PKP057	13	me	me	linguistic	none	_	_	_	_	_	_
