token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP029	0	ta:c	tac	linguistic	none	_	Begin=2.5|End=3.079	1x1	_	_	_
1-0	PKP029	1	madonna	madonna	linguistic	none	_	Begin=3.238	_	_	_	_
1-1	PKP029	1	che	che	linguistic	none	_	_	_	_	_	_
1-2	PKP029	1	la:go	lago	linguistic	none	_	_	1x1	_	_	_
1-3	PKP029	1	che	che	linguistic	none	_	_	_	_	_	_
1-4	PKP029	1	ho	ho	linguistic	none	_	_	_	_	_	_
1-5	PKP029	1	fatto	fatto	linguistic	none	_	End=4.567	_	_	_	_
2-0	PKP029	2	guarda	guarda	linguistic	none	_	Begin=7.102	_	_	_	_
2-1	PKP029	2	che	che	linguistic	none	_	_	_	_	_	_
2-2	PKP029	2	colore	colore	linguistic	none	_	_	_	_	_	_
2-3	PKP029	2	diverso	diverso	linguistic	none	_	_	_	_	_	_
2-4	PKP029	2	quelli	quelli	linguistic	none	_	_	_	_	_	_
2-5	PKP029	2	della	della	linguistic	none	_	_	_	_	_	_
2-6	PKP029	2	sara	sara	linguistic	none	_	_	_	_	_	_
2-7	PKP029	2	dai	dai	linguistic	none	_	_	_	_	_	_
2-8	PKP029	2	miei,	miei	linguistic	none	Intonation=WeaklyRising	End=9.268	_	_	_	_
3-0	PKP024	3	((ride))	((ride))	nonverbalbehavior	none	_	Begin=9.268	_	_	_	_
3-1	PKP024	3	ma	ma	linguistic	none	_	_	_	_	_	_
3-2	PKP024	3	infatti	infatti	linguistic	none	_	_	_	_	_	_
3-3	PKP024	3	co~	co~	linguistic	none	Interrupted=Yes	_	_	_	_	_
3-4	PKP024	3	i	i	linguistic	none	_	_	_	_	_	_
3-5	PKP024	3	tuoi	tuoi	linguistic	none	_	_	_	_	_	_
3-6	PKP024	3	son	son	linguistic	none	_	_	_	_	_	_
3-7	PKP024	3	da	da	linguistic	none	_	_	_	_	_	_
3-8	PKP024	3	ricchi	ricchi	linguistic	none	_	End=12.221	_	_	_	_
4-0	PKP092	4	((ride))	((ride))	nonverbalbehavior	none	_	Begin=9.618|End=10.272	_	_	_	_
5-0	PKP029	5	e:h	eh	linguistic	none	_	Begin=12.772	0x1	_	_	_
5-1	PKP029	5	i	i	linguistic	none	_	_	_	_	_	_
5-2	PKP029	5	s[uoi:]	suoi	linguistic	none	_	End=13.522	3x1	_	_	1-4(0)
6-0	PKP092	6	no	no	linguistic	none	_	Begin=13.096	_	_	_	_
6-1	PKP092	6	so[no::]	sono	linguistic	none	_	End=14.346	3x2	_	_	2-4(0)
7-0	PKP029	7	è	è	linguistic	none	_	Begin=14.829	_	_	_	_
7-1	PKP029	7	ch[e	che	linguistic	none	_	_	_	_	_	2-3(1)
7-2	PKP029	7	i	i	linguistic	none	_	_	_	_	_	0-1(1)
7-3	PKP029	7	miei	miei	linguistic	none	_	_	_	_	_	0-4(1)
7-4	PKP029	7	sono	sono	linguistic	none	_	_	_	_	_	0-4(1)
7-5	PKP029	7	già	già	linguistic	none	_	_	_	_	_	0-3(1)
7-6	PKP029	7	co:]tti	cotti	linguistic	none	_	_	1x1	_	_	0-2(1)
7-7	PKP029	7	capito?	capito	linguistic	none	Intonation=Rising	End=16.579	_	_	_	_
8-0	PKP092	8	[(no	no	linguistic	none	_	Begin=14.971	_	_	0-2(0)	0-2(1)
8-1	PKP092	8	sono	sono	linguistic	none	_	_	_	_	0-4(0)	0-4(1)
8-2	PKP092	8	gia	gia	linguistic	none	_	_	_	_	0-3(0)	0-3(1)
8-3	PKP092	8	co~)]	co~	linguistic	none	Interrupted=Yes	End=15.903	_	_	0-3(0)	0-3(1)
9-0	PKP024	9	a::h	ah	linguistic	none	_	Begin=16.596	0x2	_	_	_
