token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP017	0	e::h	eh	linguistic	none	_	Begin=1.29|End=1.61	0x2	_	_	_
1-0	PKP017	1	c'	c'	linguistic	none	SpaceAfter=No	Begin=1.7	_	_	_	_
1-1	PKP017	1	è	è	linguistic	none	_	_	_	_	_	_
1-2	PKP017	1	anche	anche	linguistic	none	_	_	_	_	_	_
1-3	PKP017	1	quel:~	quel~	linguistic	none	Interrupted=Yes	_	3x1	_	_	_
1-4	PKP017	1	l~	l~	linguistic	none	Interrupted=Yes	_	_	_	_	_
1-5	PKP017	1	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
1-6	PKP017	1	altro	altro	linguistic	none	_	_	_	_	_	_
1-7	PKP017	1	formaggino	formaggino	linguistic	none	_	_	_	_	_	_
1-8	PKP017	1	quello	quello	linguistic	none	_	_	_	_	_	_
1-9	PKP017	1	che	che	linguistic	none	_	_	_	_	_	_
1-10	PKP017	1	hai	hai	linguistic	none	_	_	_	_	_	_
1-11	PKP017	1	preso	preso	linguistic	none	_	_	_	_	_	_
1-12	PKP017	1	tu	tu	linguistic	none	_	_	_	_	_	_
1-13	PKP017	1	dal:	dal	linguistic	none	_	_	2x1	_	_	_
1-14	PKP017	1	dal	dal	linguistic	none	_	_	_	_	_	_
1-15	PKP017	1	siciliano	siciliano	linguistic	none	_	End=6.33	_	_	_	_
2-0	PKP016	2	sì	sì	linguistic	none	_	Begin=6.37	_	_	_	_
2-1	PKP016	2	vabbè	vabbè	linguistic	none	_	_	_	_	_	_
2-2	PKP016	2	[toni	toni	linguistic	none	_	_	_	_	_	0-4(0)
2-3	PKP016	2	mi	mi	linguistic	none	_	_	_	_	_	0-2(0)
2-4	PKP016	2	sem]bra	sembra	linguistic	none	_	_	_	_	_	0-3(0)
2-5	PKP016	2	che	che	linguistic	none	_	_	_	_	_	_
2-6	PKP016	2	ci	ci	linguistic	none	_	_	_	_	_	_
2-7	PKP016	2	sia	sia	linguistic	none	_	_	_	_	_	_
2-8	PKP016	2	già	già	linguistic	none	_	_	_	_	_	_
2-9	PKP016	2	tanta	tanta	linguistic	none	_	_	_	_	_	_
2-10	PKP016	2	ro[ba]	roba	linguistic	none	_	End=8.69	_	_	_	2-4(1)
3-0	PKP017	3	[da	da	linguistic	none	_	Begin=6.87	_	_	_	0-2(0)
3-1	PKP017	3	aprire]	aprire	linguistic	none	_	End=7.43	_	_	_	0-6(0)
4-0	PKP022	4	[a::h]	ah	linguistic	none	_	Begin=8.545|End=8.895	0x2	_	_	0-2(?)
5-0	PKP016	5	prendo	prendo	linguistic	none	_	Begin=8.71	_	_	_	_
5-1	PKP016	5	solo	solo	linguistic	none	_	_	_	_	_	_
5-2	PKP016	5	[una	una	linguistic	none	_	_	_	_	_	0-3(2)
5-3	PKP016	5	forchetta	forchetta	linguistic	none	_	_	_	_	_	0-9(2)
5-4	PKP016	5	per]	per	linguistic	none	_	_	_	_	_	0-3(2)
5-5	PKP016	5	il	il	linguistic	none	_	_	_	_	_	_
5-6	PKP016	5	prosciutto	prosciutto	linguistic	none	_	End=11.08	_	_	_	_
6-0	PKP017	6	[è	è	linguistic	none	_	Begin=9.49	_	_	_	0-1(3)
6-1	PKP017	6	perché	perché	linguistic	none	_	_	_	_	_	0-6(3)
6-2	PKP017	6	quello	quello	linguistic	none	_	_	_	_	_	0-6(3)
6-3	PKP017	6	lì]	lì	linguistic	none	_	End=10.295	_	_	_	0-2(3)
7-0	PKP017	7	quello	quello	linguistic	none	_	Begin=11.09	_	_	_	_
7-1	PKP017	7	lì	lì	linguistic	none	_	_	_	_	_	_
7-2	PKP017	7	è	è	linguistic	none	_	_	_	_	_	_
7-3	PKP017	7	grande	grande	linguistic	none	_	_	_	_	_	_
7-4	PKP017	7	se	se	linguistic	none	_	_	_	_	_	_
7-5	PKP017	7	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
7-6	PKP017	7	ne~	ne~	linguistic	none	Interrupted=Yes	_	_	_	_	_
7-7	PKP017	7	dopo	dopo	linguistic	none	_	_	_	_	_	_
7-8	PKP017	7	ne	ne	linguistic	none	_	_	_	_	_	_
7-9	PKP017	7	vogliamo	vogliamo	linguistic	none	_	_	_	_	_	_
7-10	PKP017	7	dare	dare	linguistic	none	_	_	_	_	_	_
7-11	PKP017	7	[un	un	linguistic	none	_	_	_	_	_	0-2(4)
7-12	PKP017	7	pe]zzo	pezzo	linguistic	none	_	_	_	_	_	0-2(4)
7-13	PKP017	7	a	a	linguistic	none	_	_	_	_	_	_
7-14	PKP017	7	tua	tua	linguistic	none	_	_	_	_	_	_
7-15	PKP017	7	mamma	mamma	linguistic	none	_	End=14.5	_	_	_	_
8-0	PKP022	8	[MA]	ma	linguistic	none	Volume=High	Begin=13.59|End=13.82	_	_	_	0-2(4)
9-0	PKP022	9	no	no	linguistic	none	_	Begin=14.505	_	_	_	_
9-1	PKP022	9	no	no	linguistic	none	_	_	_	_	_	_
9-2	PKP022	9	io	io	linguistic	none	_	_	_	_	_	_
9-3	PKP022	9	non	non	linguistic	none	_	_	_	_	_	_
9-4	PKP022	9	ne	ne	linguistic	none	_	_	_	_	_	_
9-5	PKP022	9	voglio	voglio	linguistic	none	_	End=15.84	_	_	_	_
10-0	PKP022	10	guarda	guarda	linguistic	none	_	Begin=16.075	_	_	_	_
10-1	PKP022	10	ho	ho	linguistic	none	_	_	_	_	_	_
10-2	PKP022	10	portato	portato	linguistic	none	_	_	_	_	_	_
10-3	PKP022	10	giù	giù	linguistic	none	_	_	_	_	_	_
10-4	PKP022	10	il:	il	linguistic	none	_	_	1x1	_	_	_
10-5	PKP022	10	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
10-6	PKP022	10	quello	quello	linguistic	none	_	_	_	_	_	_
10-7	PKP022	10	che	che	linguistic	none	_	_	_	_	_	_
10-8	PKP022	10	avevo	avevo	linguistic	none	_	_	_	_	_	_
10-9	PKP022	10	aperto	aperto	linguistic	none	_	_	_	_	_	_
10-10	PKP022	10	ieri	ieri	linguistic	none	_	End=19.925	_	_	_	_
11-0	PKP022	11	che	che	linguistic	none	_	Begin=21.15	_	_	_	_
11-1	PKP022	11	su	su	linguistic	none	_	_	_	_	_	_
11-2	PKP022	11	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
11-3	PKP022	11	ho	ho	linguistic	none	_	_	_	_	_	_
11-4	PKP022	11	anche	anche	linguistic	none	_	_	_	_	_	_
11-5	PKP022	11	una	una	linguistic	none	_	_	_	_	_	_
11-6	PKP022	11	scamo[rza	scamorza	linguistic	none	_	_	_	_	_	4-8(5)
11-7	PKP022	11	to]ni	toni	linguistic	none	_	End=23.13	_	_	_	0-2(5)
12-0	PKP016	12	[ilaria]	ilaria	linguistic	none	_	Begin=22.48|End=22.9	_	_	_	0-6(5)
13-0	PKP016	13	m:h	mh	linguistic	none	_	Begin=23.17	0x1	_	_	_
13-1	PKP016	13	scaldiamolo	scaldiamolo	linguistic	none	_	_	_	_	_	_
13-2	PKP016	13	dopo	dopo	linguistic	none	_	_	_	_	_	_
13-3	PKP016	13	va	va	linguistic	none	_	_	_	_	_	_
13-4	PKP016	13	là	là	linguistic	none	_	_	_	_	_	_
13-5	PKP016	13	il	il	linguistic	none	_	_	_	_	_	_
13-6	PKP016	13	cotechi[no]	cotechino	linguistic	none	_	End=25.58	_	_	_	7-9(6)
14-0	PKP013	14	[beh]	beh	linguistic	none	_	Begin=25.515	_	_	_	0-3(6)
14-1	PKP013	14	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
14-2	PKP013	14	ho	ho	linguistic	none	_	_	_	_	_	_
14-3	PKP013	14	scaldato	scaldato	linguistic	none	_	End=26.535	_	_	_	_
15-0	PKP022	15	passa:[mi	passami	linguistic	none	_	Begin=28.725	4x1	_	_	5-7(7)
15-1	PKP022	15	là]	là	linguistic	none	_	End=29.885	_	_	_	0-2(7)
16-0	PKP013	16	[dai	dai	linguistic	none	_	Begin=29.435	_	_	_	0-3(7)
16-1	PKP013	16	nonna]	nonna	linguistic	none	_	_	_	_	_	0-5(7)
16-2	PKP013	16	ti	ti	linguistic	none	_	_	_	_	_	_
16-3	PKP013	16	pa~	pa~	linguistic	none	Interrupted=Yes	_	_	_	_	_
16-4	PKP013	16	prendi	prendi	linguistic	none	_	_	_	_	_	_
16-5	PKP013	16	prima	prima	linguistic	none	_	_	_	_	_	_
16-6	PKP013	16	tu	tu	linguistic	none	_	End=31.295	_	_	_	_
17-0	PKP022	17	no::	no	linguistic	none	_	Begin=31.355|End=31.89	1x2	_	_	_
18-0	PKP016	18	no:	no	linguistic	none	_	Begin=31.89	1x1	_	_	_
18-1	PKP016	18	lo	lo	linguistic	none	_	_	_	_	_	_
18-2	PKP016	18	pre~	pre~	linguistic	none	Interrupted=Yes	_	_	_	_	_
18-3	PKP016	18	pre~	pre~	linguistic	none	Interrupted=Yes	_	_	_	_	_
18-4	PKP016	18	noi	noi	linguistic	none	_	_	_	_	_	_
18-5	PKP016	18	lo	lo	linguistic	none	_	_	_	_	_	_
18-6	PKP016	18	mangiamo	mangiamo	linguistic	none	_	_	_	_	_	_
18-7	PKP016	18	dopo	dopo	linguistic	none	_	End=33.89	_	_	_	_
19-0	PKP016	19	adesso	adesso	linguistic	none	_	Begin=33.905	_	_	_	_
19-1	PKP016	19	prima	prima	linguistic	none	_	_	_	_	_	_
19-2	PKP016	19	mangiamo:	mangiamo	linguistic	none	_	_	7x1	_	_	_
19-3	PKP016	19	[queste	queste	linguistic	none	_	_	_	_	_	0-6(8)
19-4	PKP016	19	cose	cose	linguistic	none	_	_	_	_	_	0-4(8)
19-5	PKP016	19	qui]	qui	linguistic	none	_	End=35.88	_	_	_	0-3(8)
20-0	PKP013	20	[allora	allora	linguistic	none	_	Begin=34.992	_	_	_	0-6(8)
20-1	PKP013	20	lo	lo	linguistic	none	_	_	_	_	_	0-2(8)
20-2	PKP013	20	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(8)
20-3	PKP013	20	metto]	metto	linguistic	none	_	_	_	_	_	0-5(8)
20-4	PKP013	20	qua	qua	linguistic	none	_	End=36.242	_	_	_	_
21-0	PKP016	21	auguri	auguri	linguistic	none	_	Begin=36.932|End=37.582	_	_	_	_
22-0	PKP022	22	buon	buon	linguistic	none	_	Begin=37.867	_	_	_	_
