token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP031	0	okay	okay	linguistic	none	_	Begin=0.88|End=1.12	_	_	_	_
1-0	PKP031	1	ciao	ciao	linguistic	none	_	Begin=2.25	_	_	_	_
1-1	PKP031	1	ragazzuole	ragazzuole	linguistic	none	_	End=3.34	_	_	_	_
2-0	PKP038	2	ciao,	ciao	linguistic	none	Intonation=WeaklyRising	Begin=4.43	_	_	_	_
2-1	PKP038	2	gianni	gianni	linguistic	none	_	_	_	_	_	_
2-2	PKP038	2	che	che	linguistic	none	_	_	_	_	_	_
2-3	PKP038	2	<piacere>	piacere	linguistic	none	_	_	_	Slow=0-7	_	_
2-4	PKP038	2	[vederti]	vederti	linguistic	none	_	_	_	_	_	0-7(0)
2-5	PKP038	2	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
2-6	PKP038	2	((ride))	((ride))	nonverbalbehavior	none	_	End=7.65	_	_	_	_
3-0	PKP031	3	[ah	ah	linguistic	none	_	Begin=6.99	_	_	_	0-2(0)
3-1	PKP031	3	vi	vi	linguistic	none	_	_	_	_	_	0-2(0)
3-2	PKP031	3	dicevo]	dicevo	linguistic	none	_	_	_	_	_	0-6(0)
3-3	PKP031	3	cioè	cioè	linguistic	none	_	_	_	_	_	_
3-4	PKP031	3	la	la	linguistic	none	_	_	_	_	_	_
3-5	PKP031	3	ale::	ale	linguistic	none	_	End=9.29	2x2	_	_	_
4-0	PKP031	4	son	son	linguistic	none	_	Begin=11.58	_	_	_	_
4-1	PKP031	4	stato	stato	linguistic	none	_	_	_	_	_	_
4-2	PKP031	4	da	da	linguistic	none	_	_	_	_	_	_
4-3	PKP031	4	lei	lei	linguistic	none	_	_	_	_	_	_
4-4	PKP031	4	son	son	linguistic	none	_	_	_	_	_	_
4-5	PKP031	4	venuto::	venuto	linguistic	none	_	_	5x2	_	_	_
4-6	PKP031	4	via	via	linguistic	none	_	_	_	_	_	_
4-7	PKP031	4	adesso	adesso	linguistic	none	_	End=14.18	_	_	_	_
5-0	PKP031	5	(cioè)	cioè	linguistic	none	_	Begin=15.375	_	_	0-4(0)	_
5-1	PKP031	5	[son	son	linguistic	none	_	_	_	_	_	0-3(1)
5-2	PKP031	5	venuto	venuto	linguistic	none	_	_	_	_	_	0-6(1)
5-3	PKP031	5	a	a	linguistic	none	_	_	_	_	_	0-1(1)
5-4	PKP031	5	ca~]	ca~	linguistic	none	Interrupted=Yes	End=16.2	_	_	_	0-3(1)
6-0	PKP012	6	[AH	ah	linguistic	none	Volume=High	Begin=15.607	_	_	_	0-2(?)
6-1	PKP012	6	da	da	linguistic	none	_	_	_	_	_	0-2(?)
6-2	PKP012	6	ieri]	ieri	linguistic	none	_	_	_	_	_	0-4(?)
6-3	PKP012	6	che	che	linguistic	none	_	_	_	_	_	_
6-4	PKP012	6	ci	ci	linguistic	none	_	_	_	_	_	_
6-5	PKP012	6	siamo	siamo	linguistic	none	_	_	_	_	_	_
6-6	PKP012	6	visti	visti	linguistic	none	_	End=17.867	_	_	_	_
7-0	PKP031	7	[sì]	sì	linguistic	none	_	Begin=17.222|End=17.432	_	_	_	0-2(2)
8-0	PKP031	8	xx	x	unknown	none	_	Begin=18.092	_	_	_	_
8-1	PKP031	8	da	da	linguistic	none	_	_	_	_	_	_
8-2	PKP031	8	da	da	linguistic	none	_	_	_	_	_	_
8-3	PKP031	8	pomeriggio	pomeriggio	linguistic	none	_	_	_	_	_	_
8-4	PKP031	8	poi	poi	linguistic	none	_	_	_	_	_	_
8-5	PKP031	8	son	son	linguistic	none	_	_	_	_	_	_
8-6	PKP031	8	tornato	tornato	linguistic	none	_	_	_	_	_	_
8-7	PKP031	8	qua	qua	linguistic	none	_	_	_	_	_	_
8-8	PKP031	8	e:	e	linguistic	none	_	End=21.152	0x1	_	_	_
9-0	PKP012	9	e	e	linguistic	none	_	Begin=22.027	_	_	_	_
9-1	PKP012	9	your	your	linguistic	none	_	_	_	_	_	_
9-2	PKP012	9	sister?	sister	linguistic	none	Intonation=Rising	End=23.287	_	_	_	_
10-0	PKP031	10	e	e	linguistic	none	_	Begin=24.312	_	_	_	_
10-1	PKP031	10	mia	mia	linguistic	none	_	_	_	_	_	_
10-2	PKP031	10	sorella	sorella	linguistic	none	_	_	_	_	_	_
10-3	PKP031	10	e::	e	linguistic	none	_	_	0x2	_	_	_
10-4	PKP031	10	ha	ha	linguistic	none	_	_	_	_	_	_
10-5	PKP031	10	fatto	fatto	linguistic	none	_	_	_	_	_	_
10-6	PKP031	10	quel	quel	linguistic	none	_	_	_	_	_	_
10-7	PKP031	10	cavolo	cavolo	linguistic	none	_	_	_	_	_	_
10-8	PKP031	10	che	che	linguistic	none	_	_	_	_	_	_
10-9	PKP031	10	ha	ha	linguistic	none	_	_	_	_	_	_
10-10	PKP031	10	voluto	voluto	linguistic	none	_	_	_	_	_	_
10-11	PKP031	10	è	è	linguistic	none	_	_	_	_	_	_
10-12	PKP031	10	andata	andata	linguistic	none	_	_	_	_	_	_
10-13	PKP031	10	da	da	linguistic	none	_	_	_	_	_	_
10-14	PKP031	10	suo	suo	linguistic	none	_	_	_	_	_	_
10-15	PKP031	10	moroso	moroso	linguistic	none	_	End=29.032	_	_	_	_
11-0	PKP038	11	n~	n~	linguistic	none	Interrupted=Yes	Begin=30.107	_	_	_	_
11-1	PKP038	11	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
11-2	PKP038	11	ha	ha	linguistic	none	_	_	_	_	_	_
11-3	PKP038	11	controllo	controllo	linguistic	none	_	_	_	_	_	_
11-4	PKP038	11	[xx]	x	unknown	none	_	End=31.357	_	_	_	0-2(3)
12-0	PKP031	12	[ieri]	ieri	linguistic	none	_	Begin=30.612	_	_	_	0-4(3)
12-1	PKP031	12	xx	x	unknown	none	_	End=31.482	_	_	_	_
13-0	PKP031	13	[NO	no	linguistic	none	Volume=High	Begin=31.562	_	_	_	0-2(4)
13-1	PKP031	13	ma]	ma	linguistic	none	_	_	_	_	_	0-2(4)
13-2	PKP031	13	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
13-3	PKP031	13	sai	sai	linguistic	none	_	_	_	_	_	_
13-4	PKP031	13	cosa	cosa	linguistic	none	_	_	_	_	_	_
13-5	PKP031	13	siccome	siccome	linguistic	none	_	_	_	_	_	_
13-6	PKP031	13	eravamo	eravamo	linguistic	none	_	_	_	_	_	_
13-7	PKP031	13	tutti	tutti	linguistic	none	_	_	_	_	_	_
13-8	PKP031	13	e	e	linguistic	none	_	_	_	_	_	_
13-9	PKP031	13	due	due	linguistic	none	_	_	_	_	_	_
13-10	PKP031	13	via	via	linguistic	none	_	_	_	_	_	_
13-11	PKP031	13	no	no	linguistic	none	_	End=34.942	_	_	_	_
14-0	PKP012	14	[NO	no	linguistic	none	Volume=High	Begin=31.567	_	_	_	0-2(4)
14-1	PKP012	14	NO	no	linguistic	none	Volume=High	_	_	_	_	0-2(4)
14-2	PKP012	14	è	è	linguistic	none	_	_	_	_	_	0-1(4)
14-3	PKP012	14	che]	che	linguistic	none	_	End=32.537	_	_	_	0-3(4)
15-0	PKP031	15	i	i	linguistic	none	_	Begin=36.165	_	_	_	_
15-1	PKP031	15	i	i	linguistic	none	_	_	_	_	_	_
15-2	PKP031	15	miei	miei	linguistic	none	_	_	_	_	_	_
15-3	PKP031	15	possono	possono	linguistic	none	_	_	_	_	_	_
15-4	PKP031	15	vedere	vedere	linguistic	none	_	_	_	_	_	_
15-5	PKP031	15	se	se	linguistic	none	_	_	_	_	_	_
15-6	PKP031	15	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
15-7	PKP031	15	è	è	linguistic	none	_	_	_	_	_	_
15-8	PKP031	15	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
15-9	PKP031	15	allarme	allarme	linguistic	none	_	_	_	_	_	_
15-10	PKP031	15	o	o	linguistic	none	_	_	_	_	_	_
15-11	PKP031	15	no	no	linguistic	none	_	_	_	_	_	_
15-12	PKP031	15	a	a	linguistic	none	_	_	_	_	_	_
15-13	PKP031	15	casa	casa	linguistic	none	_	_	_	Fast=3-4	_	_
15-14	PKP031	15	>se	se	linguistic	none	_	_	_	Fast=0-2	_	_
15-15	PKP031	15	stiamo<	stiamo	linguistic	none	_	_	_	Fast=0-5	_	_
15-16	PKP031	15	via	via	linguistic	none	_	_	_	_	_	_
15-17	PKP031	15	dovremo	dovremo	linguistic	none	_	_	_	_	_	_
15-18	PKP031	15	mettere	mettere	linguistic	none	_	_	_	_	_	_
15-19	PKP031	15	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
15-20	PKP031	15	allarme	allarme	linguistic	none	_	End=40.885	_	_	_	_
16-0	PKP012	16	l'	l'	linguistic	none	SpaceAfter=No	Begin=40.89	_	_	_	_
16-1	PKP012	16	ha~	ha~	linguistic	none	Interrupted=Yes	_	_	_	_	_
16-2	PKP012	16	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
16-3	PKP012	16	hai	hai	linguistic	none	_	_	_	_	_	_
16-4	PKP012	16	fatto?	fatto	linguistic	none	Intonation=Rising	End=41.66	_	_	_	_
17-0	PKP031	17	non	non	linguistic	none	_	Begin=41.805	_	_	_	_
17-1	PKP031	17	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
17-2	PKP031	17	messo	messo	linguistic	none	_	_	_	_	_	_
17-3	PKP031	17	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
17-4	PKP031	17	allarme	allarme	linguistic	none	_	End=43.355	_	_	_	_
18-0	PKP031	18	#però	però	linguistic	some	_	Begin=43.75	_	_	_	_
