token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP080	0	cavolo	cavolo	linguistic	none	_	Begin=0.79	_	_	_	_
0-1	PKP080	0	potevamo	potevamo	linguistic	none	_	_	_	_	_	_
0-2	PKP080	0	prendere	prendere	linguistic	none	_	_	_	_	_	_
0-3	PKP080	0	un	un	linguistic	none	_	_	_	_	_	_
0-4	PKP080	0	tramezzino	tramezzino	linguistic	none	_	_	_	_	_	_
0-5	PKP080	0	((ride))	((ride))	nonverbalbehavior	none	_	End=4.59	_	_	_	_
1-0	PKP070	1	((ride))	((ride))	nonverbalbehavior	none	_	Begin=1.77|End=3.73	_	_	_	_
2-0	PKP070	2	quello	quello	linguistic	none	_	Begin=4.27	_	_	_	_
2-1	PKP070	2	sì	sì	linguistic	none	_	_	_	_	_	_
2-2	PKP070	2	è	è	linguistic	none	_	_	_	_	_	_
2-3	PKP070	2	vero	vero	linguistic	none	_	End=5.01	_	_	_	_
3-0	PKP070	3	sì	sì	linguistic	none	_	Begin=6.42|End=6.78	_	_	_	_
4-0	PKP080	4	hai	hai	linguistic	none	_	Begin=7.13	_	_	_	_
4-1	PKP080	4	un	un	linguistic	none	_	_	_	_	_	_
4-2	PKP080	4	gusto	gusto	linguistic	none	_	_	_	_	_	_
4-3	PKP080	4	preferito,	preferito	linguistic	none	Intonation=WeaklyRising	End=8.91	_	_	_	_
5-0	PKP070	5	ah	ah	linguistic	none	_	Begin=8.91	_	_	_	_
5-1	PKP070	5	no	no	linguistic	none	_	_	_	_	_	_
5-2	PKP070	5	aspetta	aspetta	linguistic	none	_	_	_	_	_	_
5-3	PKP070	5	((ride))	((ride))	nonverbalbehavior	none	_	End=10.49	_	_	_	_
6-0	PKP080	6	((ride))	((ride))	nonverbalbehavior	none	_	Begin=10.07	_	_	_	_
6-1	PKP080	6	non	non	linguistic	none	_	_	_	_	_	_
6-2	PKP080	6	hai	hai	linguistic	none	_	_	_	_	_	_
6-3	PKP080	6	sold[i,	soldi	linguistic	none	Intonation=WeaklyRising	_	_	_	_	4-5(?)
6-4	PKP080	6	oh	oh	linguistic	none	_	_	_	_	_	0-2(?)
6-5	PKP080	6	no]	no	linguistic	none	_	_	_	_	_	0-2(?)
6-6	PKP080	6	((ride))	((ride))	nonverbalbehavior	none	_	End=13.28	_	_	_	_
7-0	PKP070	7	[ho	ho	linguistic	none	_	Begin=10.98	_	_	_	_
7-1	PKP070	7	quattro	quattro	linguistic	none	_	_	_	_	_	_
7-2	PKP070	7	eu]ro	euro	linguistic	none	_	_	_	_	_	_
7-3	PKP070	7	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_
7-4	PKP070	7	secondo	secondo	linguistic	none	_	_	_	_	_	_
7-5	PKP070	7	te]	te	linguistic	none	_	End=13.3	_	_	_	_
8-0	PKP070	8	quanto::	quanto	linguistic	none	_	Begin=14.09|End=15.05	5x2	_	_	_
9-0	PKP080	9	se	se	linguistic	none	_	Begin=15.42	_	_	_	_
9-1	PKP080	9	prendiamo	prendiamo	linguistic	none	_	_	_	_	_	_
