token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP108	0	[buon	buon	linguistic	none	_	Begin=1.364	_	_	_	0-4(0)
0-1	PKP108	0	appe]tito	appetito	linguistic	none	_	End=2.11	_	_	_	0-4(0)
1-0	PKP107	1	[mangiam(o)]	mangiamo	linguistic	none	_	Begin=1.372|End=1.811	_	_	7-8(0)	0-8(0)
2-0	PKP109	2	GRAZIE	grazie	linguistic	none	Volume=High	Begin=2.377|End=2.905	_	_	_	_
3-0	PKP109	3	mi	mi	linguistic	none	_	Begin=3.42	_	_	_	_
3-1	PKP109	3	passi	passi	linguistic	none	_	_	_	_	_	_
3-2	PKP109	3	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
3-3	PKP109	3	acqua?	acqua	linguistic	none	Intonation=Rising	End=4.103	_	_	_	_
4-0	PKP109	4	°grazie°	grazie	linguistic	none	Volume=Low	Begin=4.245|End=4.7	_	_	_	_
5-0	PKP108	5	mh	mh	linguistic	none	_	Begin=8.141|End=8.471	_	_	_	_
6-0	PKP108	6	scotta	scotta	linguistic	none	_	Begin=8.613|End=9.19	_	_	_	_
7-0	PKP110	7	mh	mh	linguistic	none	_	Begin=9.478|End=9.682	_	_	_	_
8-0	PKP107	8	è	è	linguistic	none	_	Begin=10.508	_	_	_	_
8-1	PKP107	8	buono	buono	linguistic	none	_	_	_	_	_	_
8-2	PKP107	8	però	però	linguistic	none	_	End=11.22	_	_	_	_
9-0	PKP108	9	mh	mh	linguistic	none	_	Begin=11.452|End=11.705	_	_	_	_
10-0	PKP110	10	insomma	insomma	linguistic	none	_	Begin=12.11|End=12.47	_	_	_	_
11-0	PKP108	11	non	non	linguistic	none	_	Begin=13.283	_	_	_	_
11-1	PKP108	11	ti	ti	linguistic	none	_	_	_	_	_	_
11-2	PKP108	11	piace	piace	linguistic	none	_	_	_	_	_	_
11-3	PKP108	11	[marghi]?	marghi	linguistic	none	Intonation=Rising	End=14.108	_	_	_	0-6(1)
12-0	PKP109	12	[non	non	linguistic	none	_	Begin=13.764	_	_	_	0-3(1)
12-1	PKP109	12	ti	ti	linguistic	none	_	_	_	_	_	0-2(1)
12-2	PKP109	12	piace]	piace	linguistic	none	_	_	_	_	_	0-5(1)
12-3	PKP109	12	mariarita?	mariarita	linguistic	none	Intonation=Rising	End=14.707	_	_	_	_
13-0	PKP110	13	non	non	linguistic	none	_	Begin=14.726	_	_	_	_
13-1	PKP110	13	è	è	linguistic	none	_	_	_	_	_	_
13-2	PKP110	13	che	che	linguistic	none	_	_	_	_	_	_
13-3	PKP110	13	io	io	linguistic	none	_	_	_	_	_	_
13-4	PKP110	13	sia	sia	linguistic	none	_	_	_	_	_	_
13-5	PKP110	13	molto	molto	linguistic	none	_	_	_	_	_	_
13-6	PKP110	13	amante	amante	linguistic	none	_	_	_	_	_	_
13-7	PKP110	13	delle	delle	linguistic	none	_	_	_	_	_	_
13-8	PKP110	13	mine:stre	minestre	linguistic	none	_	_	3x1	_	_	_
13-9	PKP110	13	però	però	linguistic	none	_	End=16.787	_	_	_	_
14-0	PKP108	14	(ma	ma	linguistic	none	_	Begin=17.981	_	_	0-2(0)	_
14-1	PKP108	14	[assa~)]	assa~	linguistic	none	Interrupted=Yes	End=18.259	_	_	0-5(0)	0-5(2)
15-0	PKP107	15	[perch]é?	perché	linguistic	none	Intonation=Rising	Begin=18.08|End=18.475	_	_	_	0-5(2)
16-0	PKP107	16	perché	perché	linguistic	none	_	Begin=18.806	_	_	_	_
16-1	PKP107	16	ci	ci	linguistic	none	_	_	_	_	_	_
16-2	PKP107	16	son(o)	sono	linguistic	none	_	_	_	_	3-4(0)	_
16-3	PKP107	16	le	le	linguistic	none	_	_	_	_	_	_
16-4	PKP107	16	verdure?	verdure	linguistic	none	Intonation=Rising	End=19.57	_	_	_	_
17-0	PKP110	17	si	si	linguistic	none	_	Begin=20.08	_	_	_	_
17-1	PKP110	17	non	non	linguistic	none	_	_	_	_	_	_
17-2	PKP110	17	mi	mi	linguistic	none	_	_	_	_	_	_
17-3	PKP110	17	piacciono	piacciono	linguistic	none	_	_	_	_	_	_
17-4	PKP110	17	le	le	linguistic	none	_	_	_	_	_	_
17-5	PKP110	17	verdure	verdure	linguistic	none	_	End=21.23	_	_	_	_
18-0	PKP109	18	ho	ho	linguistic	none	_	Begin=22.297	_	_	_	_
18-1	PKP109	18	capito	capito	linguistic	none	_	_	_	_	_	_
18-2	PKP109	18	però	però	linguistic	none	_	End=23.071	_	_	_	_
19-0	PKP109	19	ie:ri	ieri	linguistic	none	_	Begin=23.118|End=23.498	1x1	_	_	_
20-0	PKP109	20	hai	hai	linguistic	none	_	Begin=23.627	_	_	_	_
20-1	PKP109	20	mangiato	mangiato	linguistic	none	_	_	_	_	_	_
