token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP070	0	ma	ma	linguistic	none	_	Begin=0.3	_	_	_	_
0-1	PKP070	0	perché	perché	linguistic	none	_	_	_	_	_	_
0-2	PKP070	0	tuo	tuo	linguistic	none	_	_	_	_	_	_
0-3	PKP070	0	il	il	linguistic	none	_	_	_	_	_	_
0-4	PKP070	0	tuo	tuo	linguistic	none	_	_	_	_	_	_
0-5	PKP070	0	è	è	linguistic	none	_	_	_	_	_	_
0-6	PKP070	0	diverso	diverso	linguistic	none	_	End=2.0	_	_	_	_
1-0	PKP075	1	e	e	linguistic	none	_	Begin=8.21	_	_	_	_
1-1	PKP075	1	allora	allora	linguistic	none	_	_	_	_	_	_
1-2	PKP075	1	come	come	linguistic	none	_	_	_	_	_	_
1-3	PKP075	1	è	è	linguistic	none	_	_	_	_	_	_
1-4	PKP075	1	andata	andata	linguistic	none	_	_	_	_	_	_
1-5	PKP075	1	ieri	ieri	linguistic	none	_	_	_	_	_	_
1-6	PKP075	1	sera,	sera	linguistic	none	Intonation=WeaklyRising	End=10.02	_	_	_	_
2-0	PKP076	2	e:he:h	eheh	linguistic	none	_	Begin=10.337	0x1,2x1	_	_	_
2-1	PKP076	2	praticamente	praticamente	linguistic	none	_	_	_	_	_	_
2-2	PKP076	2	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
2-3	PKP076	2	fatto	fatto	linguistic	none	_	_	_	_	_	_
2-4	PKP076	2	una	una	linguistic	none	_	_	_	_	_	_
2-5	PKP076	2	caccia	caccia	linguistic	none	_	_	_	_	_	_
2-6	PKP076	2	al	al	linguistic	none	_	_	_	_	_	_
2-7	PKP076	2	tesoro,	tesoro	linguistic	none	Intonation=WeaklyRising	End=13.5	_	_	_	_
3-0	PKP076	3	e	e	linguistic	none	_	Begin=14.453	_	_	_	_
3-1	PKP076	3	eravamo	eravamo	linguistic	none	_	_	_	_	_	_
3-2	PKP076	3	a	a	linguistic	none	_	_	_	_	_	_
3-3	PKP076	3	coppie	coppie	linguistic	none	_	End=15.718	_	_	_	_
4-0	PKP076	4	io	io	linguistic	none	_	Begin=16.104	_	_	_	_
4-1	PKP076	4	e	e	linguistic	none	_	_	_	_	_	_
4-2	PKP076	4	la	la	linguistic	none	_	_	_	_	_	_
4-3	PKP076	4	marta	marta	linguistic	none	_	_	_	_	_	_
4-4	PKP076	4	siamo	siamo	linguistic	none	_	_	_	_	_	_
4-5	PKP076	4	partite	partite	linguistic	none	_	_	_	_	_	_
4-6	PKP076	4	dalla	dalla	linguistic	none	_	_	_	_	_	_
4-7	PKP076	4	piazza,	piazza	linguistic	none	Intonation=WeaklyRising	End=18.14	_	_	_	_
5-0	PKP076	5	poi	poi	linguistic	none	_	Begin=19.502	_	_	_	_
5-1	PKP076	5	siamo	siamo	linguistic	none	_	_	_	_	_	_
5-2	PKP076	5	arrivate	arrivate	linguistic	none	_	_	_	_	_	_
5-3	PKP076	5	in	in	linguistic	none	_	_	_	_	_	_
5-4	PKP076	5	bici	bici	linguistic	none	_	_	_	_	_	_
5-5	PKP076	5	fino	fino	linguistic	none	_	_	_	_	_	_
5-6	PKP076	5	al	al	linguistic	none	_	_	_	_	_	_
5-7	PKP076	5	capitello	capitello	linguistic	none	_	_	_	_	_	_
5-8	PKP076	5	quello	quello	linguistic	none	_	_	_	_	_	_
5-9	PKP076	5	qua	qua	linguistic	none	_	_	_	_	_	_
5-10	PKP076	5	vicino	vicino	linguistic	none	_	_	_	_	_	_
5-11	PKP076	5	alla	alla	linguistic	none	_	_	_	_	_	_
5-12	PKP076	5	cooperativa	cooperativa	linguistic	none	_	End=23.292	_	_	_	_
6-0	PKP076	6	poi	poi	linguistic	none	_	Begin=24.381	_	_	_	_
6-1	PKP076	6	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
6-2	PKP076	6	e~	e~	linguistic	none	Interrupted=Yes	_	_	_	_	_
6-3	PKP076	6	lì	lì	linguistic	none	_	_	_	_	_	_
6-4	PKP076	6	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
6-5	PKP076	6	era	era	linguistic	none	_	_	_	_	_	_
6-6	PKP076	6	un	un	linguistic	none	_	_	_	_	_	_
6-7	PKP076	6	indizio:	indizio	linguistic	none	_	End=26.309	6x1	_	_	_
7-0	PKP076	7	e::hm::	ehm	linguistic	none	_	Begin=26.402	0x2,2x2	_	_	_
7-1	PKP076	7	dovevamo::	dovevamo	linguistic	none	_	_	7x2	_	_	_
7-2	PKP076	7	praticamente:	praticamente	linguistic	none	_	_	11x1	_	_	_
7-3	PKP076	7	andare:	andare	linguistic	none	_	_	5x1	_	_	_
7-4	PKP076	7	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
7-5	PKP076	7	dal	dal	linguistic	none	_	_	_	_	_	_
7-6	PKP076	7	campetto	campetto	linguistic	none	_	_	_	_	_	_
7-7	PKP076	7	quello	quello	linguistic	none	_	_	_	_	_	_
7-8	PKP076	7	di	di	linguistic	none	_	_	_	_	_	_
7-9	PKP076	7	cemento	cemento	linguistic	none	_	_	_	_	_	_
7-10	PKP076	7	dove	dove	linguistic	none	_	_	_	_	_	_
7-11	PKP076	7	giocano	giocano	linguistic	none	_	_	_	_	_	_
7-12	PKP076	7	a	a	linguistic	none	_	_	_	_	_	_
7-13	PKP076	7	calcio	calcio	linguistic	none	_	End=34.366	_	_	_	_
8-0	PKP077	8	ciao	ciao	linguistic	none	_	Begin=34.69	_	_	_	_
8-1	PKP077	8	marco	marco	linguistic	none	_	_	_	_	_	_
8-2	PKP077	8	gra[zie	grazie	linguistic	none	_	_	_	_	_	3-6(0)
8-3	PKP077	8	ciao]	ciao	linguistic	none	_	End=36.26	_	_	_	0-4(0)
9-0	PKP076	9	[e::h]m:	ehm	linguistic	none	_	Begin=35.597	0x2,2x1	_	_	0-2(0)
9-1	PKP076	9	perché	perché	linguistic	none	_	_	_	_	_	_
9-2	PKP076	9	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
9-3	PKP076	9	erano	erano	linguistic	none	_	_	_	_	_	_
9-4	PKP076	9	vari	vari	linguistic	none	_	_	_	_	_	_
9-5	PKP076	9	indizi	indizi	linguistic	none	_	_	_	_	_	_
9-6	PKP076	9	e	e	linguistic	none	_	_	_	_	_	_
9-7	PKP076	9	noi	noi	linguistic	none	_	_	_	_	_	_
9-8	PKP076	9	dovevamo	dovevamo	linguistic	none	_	_	_	_	_	_
9-9	PKP076	9	indovinare	indovinare	linguistic	none	_	_	_	_	_	_
9-10	PKP076	9	quale	quale	linguistic	none	_	_	_	_	_	_
9-11	PKP076	9	fosse	fosse	linguistic	none	_	_	_	_	_	_
9-12	PKP076	9	il	il	linguistic	none	_	_	_	_	_	_
9-13	PKP076	9	luogo	luogo	linguistic	none	_	End=39.707	_	_	_	_
10-0	PKP075	10	eh,	eh	linguistic	none	Intonation=WeaklyRising	Begin=40.19|End=40.59	_	_	_	_
11-0	PKP076	11	°preciso°	preciso	linguistic	none	Volume=Low	Begin=40.649|End=41.253	_	_	_	_
12-0	PKP076	12	e:	e	linguistic	none	_	Begin=42.325	0x1	_	_	_
