token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP136	0	okay	okay	linguistic	none	_	Begin=0.0	_	_	_	_
0-1	PKP136	0	facciamo	facciamo	linguistic	none	_	_	_	_	_	_
0-2	PKP136	0	partire	partire	linguistic	none	_	_	_	_	_	_
0-3	PKP136	0	la	la	linguistic	none	_	_	_	_	_	_
0-4	PKP136	0	registrazione	registrazione	linguistic	none	_	_	_	_	_	_
0-5	PKP136	0	mettiamola	mettiamola	linguistic	none	_	_	_	_	_	_
0-6	PKP136	0	qua	qua	linguistic	none	_	End=2.53	_	_	_	_
1-0	PKP139	1	nel	nel	linguistic	none	_	Begin=2.948	_	_	_	_
1-1	PKP139	1	frattempo	frattempo	linguistic	none	_	_	_	_	_	_
1-2	PKP139	1	[posso	posso	linguistic	none	_	_	_	_	_	0-5(0)
1-3	PKP139	1	avere	avere	linguistic	none	_	_	_	_	_	0-5(0)
1-4	PKP139	1	un	un	linguistic	none	_	_	_	_	_	0-2(0)
1-5	PKP139	1	po'	po'	linguistic	none	_	_	_	_	_	0-3(0)
1-6	PKP139	1	di]	di	linguistic	none	_	_	_	_	_	0-2(0)
1-7	PKP139	1	birra:?	birra	linguistic	none	Intonation=Rising	End=5.169	4x1	_	_	_
2-0	PKP136	2	[perfetto]	perfetto	linguistic	none	_	Begin=3.62|End=4.502	_	_	_	0-8(0)
3-0	PKP136	3	[ce]rto	certo	linguistic	none	_	Begin=5.169|End=5.69	_	_	_	0-2(1)
4-0	PKP140	4	[ce~]	ce~	linguistic	none	Interrupted=Yes	Begin=5.169|End=5.5	_	_	_	0-3(1)
5-0	PKP140	5	birra	birra	linguistic	none	_	Begin=5.85	_	_	_	_
5-1	PKP140	5	birra	birra	linguistic	none	_	_	_	_	_	_
5-2	PKP140	5	((onomatopea))	((onomatopea))	nonverbalbehavior	none	_	End=6.913	_	_	_	_
6-0	PKP136	6	partiamo	partiamo	linguistic	none	_	Begin=7.784	_	_	_	_
6-1	PKP136	6	giusto	giusto	linguistic	none	_	_	_	_	_	_
6-2	PKP136	6	subito	subito	linguistic	none	_	_	_	_	_	_
6-3	PKP136	6	co(n)	con	linguistic	none	_	_	_	_	2-3(0)	_
6-4	PKP136	6	la	la	linguistic	none	_	_	_	_	_	_
6-5	PKP136	6	birra	birra	linguistic	none	_	End=9.732	_	_	_	_
7-0	PKP139	7	sì	sì	linguistic	none	_	Begin=9.732|End=10.17	_	_	_	_
8-0	PKP139	8	>oh	oh	linguistic	none	_	Begin=11.025	_	Fast=0-2	_	_
8-1	PKP139	8	dio<	dio	linguistic	none	_	_	_	Fast=0-3	_	_
8-2	PKP139	8	ma	ma	linguistic	none	_	_	_	_	_	_
8-3	PKP139	8	il	il	linguistic	none	_	_	_	_	_	_
8-4	PKP139	8	mio	mio	linguistic	none	_	_	_	_	_	_
8-5	PKP139	8	bicchiere	bicchiere	linguistic	none	_	_	_	_	_	_
8-6	PKP139	8	è	è	linguistic	none	_	_	_	_	_	_
8-7	PKP139	8	tipo	tipo	linguistic	none	_	_	_	_	_	_
8-8	PKP139	8	sotto	sotto	linguistic	none	_	_	_	_	_	_
8-9	PKP139	8	è	è	linguistic	none	_	_	_	_	_	_
8-10	PKP139	8	colorato	colorato	linguistic	none	_	_	_	_	_	_
8-11	PKP139	8	belli~	belli~	linguistic	none	Interrupted=Yes	_	_	_	_	_
8-12	PKP139	8	ah	ah	linguistic	none	_	_	_	_	_	_
