token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP111	0	sono	sono	linguistic	none	_	Begin=0.01	_	_	_	_
0-1	PKP111	0	preoccupato	preoccupato	linguistic	none	_	_	_	_	_	_
0-2	PKP111	0	di	di	linguistic	none	_	_	_	_	_	_
0-3	PKP111	0	te	te	linguistic	none	_	End=1.412	_	_	_	_
1-0	PKP107	1	perché?	perché	linguistic	none	Intonation=Rising	Begin=1.94|End=2.52	_	_	_	_
2-0	PKP111	2	perché	perché	linguistic	none	_	Begin=2.6	_	_	_	_
2-1	PKP111	2	dopo	dopo	linguistic	none	_	_	_	_	_	_
2-2	PKP111	2	qualche	qualche	linguistic	none	_	_	_	_	_	_
2-3	PKP111	2	giorno	giorno	linguistic	none	_	_	_	_	_	_
2-4	PKP111	2	che	che	linguistic	none	_	_	_	_	_	_
2-5	PKP111	2	te	te	linguistic	none	_	_	_	_	_	_
2-6	PKP111	2	eri	eri	linguistic	none	_	_	_	_	_	_
2-7	PKP111	2	partita	partita	linguistic	none	_	End=4.76	_	_	_	_
3-0	PKP111	3	non	non	linguistic	none	_	Begin=4.89	_	_	_	_
3-1	PKP111	3	vedevo	vedevo	linguistic	none	_	_	_	_	_	_
3-2	PKP111	3	storie	storie	linguistic	none	_	_	_	_	_	_
3-3	PKP111	3	non	non	linguistic	none	_	_	_	_	_	_
3-4	PKP111	3	vedevo	vedevo	linguistic	none	_	_	_	_	_	_
3-5	PKP111	3	niente	niente	linguistic	none	_	_	_	_	_	_
3-6	PKP111	3	allo	allo	linguistic	none	_	_	_	_	_	_
3-7	PKP111	3	ho	ho	linguistic	none	_	_	_	_	_	_
3-8	PKP111	3	detto	detto	linguistic	none	_	_	_	_	_	_
3-9	PKP111	3	alla	alla	linguistic	none	_	_	_	_	_	_
3-10	PKP111	3	sofi	sofi	linguistic	none	_	_	_	_	_	_
3-11	PKP111	3	sofi	sofi	linguistic	none	_	_	_	_	_	_
3-12	PKP111	3	ma	ma	linguistic	none	_	_	_	_	_	_
3-13	PKP111	3	cos'	cos'	linguistic	none	SpaceAfter=No	_	_	_	_	_
3-14	PKP111	3	è	è	linguistic	none	_	_	_	_	_	_
3-15	PKP111	3	successo	successo	linguistic	none	_	_	_	_	_	_
3-16	PKP111	3	alla	alla	linguistic	none	_	_	_	_	_	_
3-17	PKP111	3	michi	michi	linguistic	none	_	_	_	_	_	_
3-18	PKP111	3	[che	che	linguistic	none	_	_	_	_	_	0-3(0)
3-19	PKP111	3	è	è	linguistic	none	_	_	_	_	_	0-1(0)
3-20	PKP111	3	scomparsa]	scomparsa	linguistic	none	_	End=11.24	_	_	_	0-9(0)
4-0	PKP113	4	[no	no	linguistic	none	_	Begin=9.936	_	_	_	0-2(0)
4-1	PKP113	4	io	io	linguistic	none	_	_	_	_	_	0-2(0)
4-2	PKP113	4	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(0)
4-3	PKP113	4	accesso]	accesso	linguistic	none	_	End=11.25	_	_	_	0-7(0)
