token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP093	0	okay	okay	linguistic	none	_	Begin=0.896	_	_	_	_
0-1	PKP093	0	è	è	linguistic	none	_	_	_	_	_	_
0-2	PKP093	0	partito	partito	linguistic	none	_	End=1.666	_	_	_	_
1-0	PKP093	1	buon	buon	linguistic	none	_	Begin=3.0	_	_	_	_
1-1	PKP093	1	appe[tito]	appetito	linguistic	none	_	End=3.589	_	_	_	4-8(0)
2-0	PKP023	2	[xx]x	x	unknown	none	_	Begin=3.307	_	_	_	0-2(0)
2-1	PKP023	2	qua	qua	linguistic	none	_	End=4.41	_	_	_	_
3-0	PKP023	3	è	è	linguistic	none	_	Begin=4.948	_	_	_	_
3-1	PKP023	3	freddo	freddo	linguistic	none	_	End=5.589	_	_	_	_
4-0	PKP023	4	mh	mh	linguistic	none	_	Begin=7.076|End=7.307	_	_	_	_
5-0	PKP093	5	vieni	vieni	linguistic	none	_	Begin=10.333	_	_	_	_
5-1	PKP093	5	a	a	linguistic	none	_	_	_	_	_	_
5-2	PKP093	5	sedere:	sedere	linguistic	none	_	_	5x1	_	_	_
5-3	PKP093	5	in	in	linguistic	none	_	_	_	_	_	_
5-4	PKP093	5	poltrona	poltrona	linguistic	none	_	End=11.512	_	_	_	_
6-0	PKP093	6	vieni	vieni	linguistic	none	_	Begin=12.128|End=12.358	_	_	_	_
7-0	PKP055	7	ma	ma	linguistic	none	_	Begin=13.025	_	_	_	_
7-1	PKP055	7	qua	qua	linguistic	none	_	_	_	_	_	_
7-2	PKP055	7	[c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(1)
7-3	PKP055	7	è	è	linguistic	none	_	_	_	_	_	0-1(1)
7-4	PKP055	7	un	un	linguistic	none	_	_	_	_	_	0-2(1)
7-5	PKP055	7	pezzettone	pezzettone	linguistic	none	_	_	_	_	_	0-10(1)
7-6	PKP055	7	di	di	linguistic	none	_	_	_	_	_	0-2(1)
7-7	PKP055	7	in]salata	insalata	linguistic	none	_	_	_	_	_	0-2(1)
7-8	PKP055	7	xxxx	x	unknown	none	_	End=15.692	_	_	_	_
8-0	PKP093	8	[(intanto)	intanto	linguistic	none	_	Begin=13.23	_	_	0-7(0)	0-7(1)
8-1	PKP093	8	io	io	linguistic	none	_	_	_	_	_	0-2(1)
8-2	PKP093	8	io	io	linguistic	none	_	_	_	_	_	0-2(1)
8-3	PKP093	8	x]	x	unknown	none	_	End=14.282	_	_	_	0-1(1)
9-0	PKP093	9	vieni	vieni	linguistic	none	_	Begin=16.178	_	_	_	_
