token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP119	0	(°che	che	linguistic	none	Volume=Low	Begin=0.525	_	_	0-3(0)	_
0-1	PKP119	0	tensione°)	tensione	linguistic	none	Volume=Low	End=1.378	_	_	0-8(0)	_
1-0	PKP112	1	((ride))	((ride))	nonverbalbehavior	none	_	Begin=1.42|End=1.946	_	_	_	_
2-0	PKP112	2	buon	buon	linguistic	none	_	Begin=2.447	_	_	_	_
2-1	PKP112	2	appetito.	appetito	linguistic	none	Intonation=Falling	End=3.351	_	_	_	_
3-0	PKP118	3	grazi[e].	grazie	linguistic	none	Intonation=Falling	Begin=3.672|End=4.085	_	_	_	5-6(0)
4-0	PKP119	4	[GR]AZIE	grazie	linguistic	none	Volume=High	Begin=3.947	_	_	_	0-2(0)
4-1	PKP119	4	ALTRETTANTO.	altrettanto	linguistic	none	Intonation=Falling|Volume=High	End=5.433	_	_	_	_
5-0	PKP112	5	((ride))	((ride))	nonverbalbehavior	none	_	Begin=5.433|End=6.351	_	_	_	_
6-0	PKP118	6	((ride))	((ride))	nonverbalbehavior	none	_	Begin=6.207|End=6.682	_	_	_	_
7-0	PKP118	7	è	è	linguistic	none	_	Begin=8.953	_	_	_	_
7-1	PKP118	7	buona?	buona	linguistic	none	Intonation=Rising	End=9.653	_	_	_	_
8-0	PKP112	8	°boh°	boh	linguistic	none	Volume=Low	Begin=10.169|End=10.519	_	_	_	_
9-0	PKP112	9	è	è	linguistic	none	_	Begin=13.289	_	_	_	_
9-1	PKP112	9	molto	molto	linguistic	none	_	_	_	_	_	_
9-2	PKP112	9	grossa,	grossa	linguistic	none	Intonation=WeaklyRising	End=14.329	_	_	_	_
10-0	PKP119	10	bella	bella	linguistic	none	_	Begin=14.534|End=15.415	_	_	_	_
11-0	PKP118	11	[è	è	linguistic	none	_	Begin=15.95	_	_	_	0-1(1)
11-1	PKP118	11	cot:]ta	cotta	linguistic	none	_	End=16.8	2x1	_	_	0-3(1)
12-0	PKP119	12	[eh	eh	linguistic	none	_	Begin=15.964	_	_	_	0-2(1)
12-1	PKP119	12	beh]	beh	linguistic	none	_	End=16.504	_	_	_	0-3(1)
13-0	PKP119	13	sì	sì	linguistic	none	_	Begin=17.26|End=17.51	_	_	_	_
14-0	PKP119	14	è	è	linguistic	none	_	Begin=18.179	_	_	_	_
14-1	PKP119	14	una	una	linguistic	none	_	_	_	_	_	_
14-2	PKP119	14	bella	bella	linguistic	none	_	_	_	_	_	_
