token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP145	0	bene	bene	linguistic	none	_	Begin=0.69|End=1.32	_	_	_	_
1-0	PKP145	1	sì	sì	linguistic	none	_	Begin=2.85	_	_	_	_
1-1	PKP145	1	sulla	sulla	linguistic	none	_	_	_	_	_	_
1-2	PKP145	1	carne	carne	linguistic	none	_	_	_	_	_	_
1-3	PKP145	1	secca	secca	linguistic	none	_	End=4.15	_	_	_	_
2-0	PKP106	2	°brava°	brava	linguistic	none	Volume=Low	Begin=5.01|End=5.64	_	_	_	_
3-0	PKP145	3	eh	eh	linguistic	none	_	Begin=5.67|End=6.04	_	_	_	_
4-0	PKP145	4	#va:ra	vara	linguistic	all	_	Begin=7.82|End=8.25	1x1	_	_	_
5-0	PKP146	5	e	e	linguistic	none	_	Begin=8.75	_	_	_	_
5-1	PKP146	5	insomma	insomma	linguistic	none	_	_	_	_	_	_
5-2	PKP146	5	sai	sai	linguistic	none	_	_	_	_	_	_
5-3	PKP146	5	com'	com'	linguistic	none	SpaceAfter=No	_	_	_	_	_
5-4	PKP146	5	è	è	linguistic	none	_	_	_	_	_	_
5-5	PKP146	5	fatta	fatta	linguistic	none	_	_	_	_	_	_
5-6	PKP146	5	questa	questa	linguistic	none	_	_	_	_	_	_
5-7	PKP146	5	carne	carne	linguistic	none	_	_	_	_	_	_
5-8	PKP146	5	secca	secca	linguistic	none	_	_	_	_	_	_
5-9	PKP146	5	sì	sì	linguistic	none	_	_	_	_	_	_
5-10	PKP146	5	o	o	linguistic	none	_	_	_	_	_	_
5-11	PKP146	5	no?	no	linguistic	none	Intonation=Rising	End=11.27	_	_	_	_
6-0	PKP145	6	sì	sì	linguistic	none	_	Begin=11.31	_	_	_	_
6-1	PKP145	6	perché	perché	linguistic	none	_	_	_	_	_	_
6-2	PKP145	6	no	no	linguistic	none	_	_	_	_	_	_
6-3	PKP145	6	aspetta	aspetta	linguistic	none	_	_	_	_	_	_
6-4	PKP145	6	[DEVE	deve	linguistic	none	Volume=High	_	_	_	_	0-4(0)
6-5	PKP145	6	STARE	stare	linguistic	none	Volume=High	_	_	_	_	0-5(0)
6-6	PKP145	6	ALL'	all'	linguistic	none	SpaceAfter=No|Volume=High	_	_	_	_	0-4(0)
6-7	PKP145	6	ARIA]	aria	linguistic	none	Volume=High	End=14.01	_	_	_	0-4(0)
7-0	PKP146	7	((ride))	((ride))	nonverbalbehavior	none	_	Begin=12.6	_	_	_	_
7-1	PKP146	7	[]	x	unknown	none	_	End=13.96	_	_	_	_
8-0	PKP145	8	deve	deve	linguistic	none	_	Begin=14.92	_	_	_	_
8-1	PKP145	8	stare	stare	linguistic	none	_	_	_	_	_	_
8-2	PKP145	8	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	_
8-3	PKP145	8	aria	aria	linguistic	none	_	End=16.239	_	_	_	_
9-0	PKP145	9	[non	non	linguistic	none	_	Begin=16.96	_	_	_	0-3(1)
9-1	PKP145	9	ricordo	ricordo	linguistic	none	_	_	_	_	_	0-7(1)
9-2	PKP145	9	più]	più	linguistic	none	_	End=17.84	_	_	_	0-3(1)
10-0	PKP146	10	[eh]	eh	linguistic	none	_	Begin=16.99	_	_	_	0-2(1)
10-1	PKP146	10	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
10-2	PKP146	10	e	e	linguistic	none	_	_	_	_	_	_
10-3	PKP146	10	te	te	linguistic	none	_	_	_	_	_	_
10-4	PKP146	10	pareva	pareva	linguistic	none	_	End=18.71	_	_	_	_
11-0	PKP145	11	eh	eh	linguistic	none	_	Begin=18.755|End=19.175	_	_	_	_
12-0	PKP106	12	eh	eh	linguistic	none	_	Begin=19.27	_	_	_	_
12-1	PKP106	12	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
12-2	PKP106	12	[xxxxxx]	x	unknown	none	_	End=20.9	_	_	_	0-6(2)
13-0	PKP146	13	[la	la	linguistic	none	_	Begin=19.575	_	_	_	0-2(2)
13-1	PKP146	13	mettono	mettono	linguistic	none	_	_	_	_	_	0-7(2)
