token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP016	0	allora	allora	linguistic	none	_	Begin=3.29	_	_	_	_
0-1	PKP016	0	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
0-2	PKP016	0	buon	buon	linguistic	none	_	_	_	_	_	_
0-3	PKP016	0	appetito	appetito	linguistic	none	_	End=4.795	_	_	_	_
1-0	PKP013	1	buon	buon	linguistic	none	_	Begin=4.997	_	_	_	_
1-1	PKP013	1	appetito	appetito	linguistic	none	_	End=5.968	_	_	_	_
2-0	PKP016	2	grazie	grazie	linguistic	none	_	Begin=6.43|End=7.077	_	_	_	_
3-0	PKP017	3	buon	buon	linguistic	none	_	Begin=8.83	_	_	_	_
3-1	PKP017	3	appetito	appetito	linguistic	none	_	End=9.62	_	_	_	_
4-0	PKP016	4	allora	allora	linguistic	none	_	Begin=12.37	_	_	_	_
4-1	PKP016	4	dove	dove	linguistic	none	_	_	_	_	_	_
4-2	PKP016	4	sei	sei	linguistic	none	_	_	_	_	_	_
4-3	PKP016	4	stata	stata	linguistic	none	_	_	_	_	_	_
4-4	PKP016	4	prima	prima	linguistic	none	_	End=13.699	_	_	_	_
5-0	PKP013	5	siamo	siamo	linguistic	none	_	Begin=15.72	_	_	_	_
5-1	PKP013	5	andate	andate	linguistic	none	_	_	_	_	_	_
5-2	PKP013	5	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
5-3	PKP013	5	no:	no	linguistic	none	_	End=17.631	1x1	_	_	_
6-0	PKP016	6	vabbè	vabbè	linguistic	none	_	Begin=17.81	_	_	_	_
6-1	PKP016	6	è	è	linguistic	none	_	_	_	_	_	_
6-2	PKP016	6	lo	lo	linguistic	none	_	_	_	_	_	_
6-3	PKP016	6	stesso	stesso	linguistic	none	_	_	_	_	_	_
6-4	PKP016	6	dai	dai	linguistic	none	_	End=19.06	_	_	_	_
7-0	PKP013	7	siamo	siamo	linguistic	none	_	Begin=19.53	_	_	_	_
7-1	PKP013	7	andate	andate	linguistic	none	_	_	_	_	_	_
7-2	PKP013	7	a	a	linguistic	none	_	_	_	_	_	_
7-3	PKP013	7	san	san	linguistic	none	_	_	_	_	_	_
7-4	PKP013	7	lu:ca	luca	linguistic	none	_	End=21.285	1x1	_	_	_
8-0	PKP013	8	però	però	linguistic	none	_	Begin=22.12	_	_	_	_
8-1	PKP013	8	abbiam	abbiam	linguistic	none	_	_	_	_	_	_
8-2	PKP013	8	fatto	fatto	linguistic	none	_	_	_	_	_	_
8-3	PKP013	8	il	il	linguistic	none	_	_	_	_	_	_
8-4	PKP013	8	trekking	trekking	linguistic	none	_	_	_	_	_	_
8-5	PKP013	8	dove	dove	linguistic	none	_	_	_	_	_	_
