token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP061	0	sto	sto	linguistic	none	_	Begin=3.04	_	_	_	_
0-1	PKP061	0	qua	qua	linguistic	none	_	_	_	_	_	_
0-2	PKP061	0	era	era	linguistic	none	_	_	_	_	_	_
0-3	PKP061	0	mezzo	mezzo	linguistic	none	_	_	_	_	_	_
0-4	PKP061	0	chilo	chilo	linguistic	none	_	_	_	_	_	_
0-5	PKP061	0	di	di	linguistic	none	_	_	_	_	_	_
0-6	PKP061	0	baccalà	baccalà	linguistic	none	_	_	_	_	_	_
0-7	PKP061	0	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
0-8	PKP061	0	pulito.	pulito	linguistic	none	Intonation=Falling	End=5.22	_	_	_	_
1-0	PKP057	1	cioè	cioè	linguistic	none	_	Begin=6.38	_	_	_	_
1-1	PKP057	1	senza	senza	linguistic	none	_	_	_	_	_	_
1-2	PKP057	1	il	il	linguistic	none	_	_	_	_	_	_
1-3	PKP057	1	sale:	sale	linguistic	none	_	_	3x1	_	_	_
1-4	PKP057	1	[senza:]	senza	linguistic	none	_	End=8.6	4x1	_	_	0-5(0)
2-0	PKP061	2	[senza	senza	linguistic	none	_	Begin=7.96	_	_	_	0-5(0)
2-1	PKP061	2	sale].	sale	linguistic	none	Intonation=Falling	_	_	_	_	0-4(0)
2-2	PKP061	2	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
2-3	PKP061	2	mh	mh	linguistic	none	_	End=8.88	_	_	_	_
3-0	PKP057	3	mh	mh	linguistic	none	_	Begin=11.18|End=11.52	_	_	_	_
4-0	PKP057	4	[ah	ah	linguistic	none	_	Begin=12.86	_	_	_	0-2(1)
4-1	PKP057	4	ecco]	ecco	linguistic	none	_	_	_	_	_	0-4(1)
4-2	PKP057	4	una	una	linguistic	none	_	_	_	_	_	_
4-3	PKP057	4	lisca	lisca	linguistic	none	_	_	_	_	_	_
4-4	PKP057	4	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
4-5	PKP057	4	no	no	linguistic	none	_	_	_	_	_	_
4-6	PKP057	4	non	non	linguistic	none	_	_	_	_	_	_
4-7	PKP057	4	è	è	linguistic	none	_	_	_	_	_	_
4-8	PKP057	4	vero,	vero	linguistic	none	Intonation=WeaklyRising	End=14.64	_	_	_	_
5-0	PKP061	5	[°quindi°]	quindi	linguistic	none	Volume=Low	Begin=12.89|End=13.33	_	_	_	0-6(1)
6-0	PKP062	6	quanto	quanto	linguistic	none	_	Begin=15.0	_	_	_	_
6-1	PKP062	6	costa	costa	linguistic	none	_	_	_	_	_	_
6-2	PKP062	6	il	il	linguistic	none	_	_	_	_	_	_
6-3	PKP062	6	baccalà?	baccalà	linguistic	none	Intonation=Rising	End=16.43	_	_	_	_
7-0	PKP061	7	MH	mh	linguistic	none	Volume=High	Begin=16.7	_	_	_	_
7-1	PKP061	7	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_
7-2	PKP061	7	caro	caro	linguistic	none	_	End=18.35	_	_	_	_
8-0	PKP061	8	non	non	linguistic	none	_	Begin=20.713	_	_	_	_
8-1	PKP061	8	mi	mi	linguistic	none	_	_	_	_	_	_
8-2	PKP061	8	ricordo	ricordo	linguistic	none	_	_	_	_	_	_
8-3	PKP061	8	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
8-4	PKP061	8	però	però	linguistic	none	_	_	_	_	_	_
8-5	PKP061	8	è	è	linguistic	none	_	_	_	_	_	_
8-6	PKP061	8	una	una	linguistic	none	_	_	_	_	_	_
8-7	PKP061	8	cosa	cosa	linguistic	none	_	End=23.433	_	_	_	_
9-0	PKP061	9	piuttosto	piuttosto	linguistic	none	_	Begin=23.5	_	_	_	_
9-1	PKP061	9	cara	cara	linguistic	none	_	_	_	_	_	_
